capsuleName,messageType,messageID,second,nano
client,SendingMessage,1,1488235959,917857000
client,MessageSent,1,1488235959,917875000
client,ProcessingMessage,2,1488235960,158800000
client,MessageProcessed,2,1488235960,159089000
client,SendingMessage,3,1488235960,160042000
client,MessageSent,3,1488235960,160080000
client,ProcessingMessage,4,1488235960,407961000
client,MessageProcessed,4,1488235960,408233000
client,SendingMessage,5,1488235960,409117000
client,MessageSent,5,1488235960,409127000
client,ProcessingMessage,6,1488235960,652748000
client,MessageProcessed,6,1488235960,653057000
client,SendingMessage,7,1488235960,653903000
client,MessageSent,7,1488235960,653983000
client,ProcessingMessage,8,1488235960,895322000
client,MessageProcessed,8,1488235960,895584000
client,SendingMessage,9,1488235960,896455000
client,MessageSent,9,1488235960,896466000
client,ProcessingMessage,10,1488235961,136384000
client,MessageProcessed,10,1488235961,136684000
client,SendingMessage,11,1488235961,137668000
client,MessageSent,11,1488235961,137681000
client,ProcessingMessage,12,1488235961,378104000
client,MessageProcessed,12,1488235961,378380000
client,SendingMessage,13,1488235961,379213000
client,MessageSent,13,1488235961,379226000
client,ProcessingMessage,14,1488235961,626590000
client,MessageProcessed,14,1488235961,626850000
client,SendingMessage,15,1488235961,627654000
client,MessageSent,15,1488235961,627665000
client,ProcessingMessage,16,1488235961,869083000
client,MessageProcessed,16,1488235961,869378000
client,SendingMessage,17,1488235961,870432000
client,MessageSent,17,1488235961,870444000
client,ProcessingMessage,18,1488235962,110794000
client,MessageProcessed,18,1488235962,111108000
client,SendingMessage,19,1488235962,111954000
client,MessageSent,19,1488235962,111965000
client,ProcessingMessage,20,1488235962,354181000
client,MessageProcessed,20,1488235962,354447000
client,SendingMessage,21,1488235962,355329000
client,MessageSent,21,1488235962,355340000
client,ProcessingMessage,22,1488235962,596484000
client,MessageProcessed,22,1488235962,596762000
client,SendingMessage,23,1488235962,597577000
client,MessageSent,23,1488235962,597593000
client,ProcessingMessage,24,1488235962,839742000
client,MessageProcessed,24,1488235962,840020000
client,SendingMessage,25,1488235962,840829000
client,MessageSent,25,1488235962,840847000
client,ProcessingMessage,26,1488235963,80238000
client,MessageProcessed,26,1488235963,80487000
client,SendingMessage,27,1488235963,81625000
client,MessageSent,27,1488235963,81644000
client,ProcessingMessage,28,1488235963,325789000
client,MessageProcessed,28,1488235963,326243000
client,SendingMessage,29,1488235963,327294000
client,MessageSent,29,1488235963,327311000
client,ProcessingMessage,30,1488235963,578097000
client,MessageProcessed,30,1488235963,578540000
client,SendingMessage,31,1488235963,579548000
client,MessageSent,31,1488235963,579559000
client,ProcessingMessage,32,1488235963,828017000
client,MessageProcessed,32,1488235963,828321000
client,SendingMessage,33,1488235963,829463000
client,MessageSent,33,1488235963,829484000
client,ProcessingMessage,34,1488235964,72299000
client,MessageProcessed,34,1488235964,72586000
client,SendingMessage,35,1488235964,172881000
client,MessageSent,35,1488235964,172915000
client,ProcessingMessage,36,1488235964,414619000
client,MessageProcessed,36,1488235964,414899000
client,SendingMessage,37,1488235964,415756000
client,MessageSent,37,1488235964,415784000
client,ProcessingMessage,38,1488235964,659486000
client,MessageProcessed,38,1488235964,659775000
client,SendingMessage,39,1488235964,660786000
client,MessageSent,39,1488235964,660816000
client,ProcessingMessage,40,1488235964,902110000
client,MessageProcessed,40,1488235964,902409000
client,SendingMessage,41,1488235964,903256000
client,MessageSent,41,1488235964,903271000
client,ProcessingMessage,42,1488235965,143506000
client,MessageProcessed,42,1488235965,143829000
client,SendingMessage,43,1488235965,144830000
client,MessageSent,43,1488235965,144875000
client,ProcessingMessage,44,1488235965,384473000
client,MessageProcessed,44,1488235965,384754000
client,SendingMessage,45,1488235965,385685000
client,MessageSent,45,1488235965,385706000
client,ProcessingMessage,46,1488235965,622493000
client,MessageProcessed,46,1488235965,622805000
client,SendingMessage,47,1488235965,623677000
client,MessageSent,47,1488235965,623688000
client,ProcessingMessage,48,1488235965,856212000
client,MessageProcessed,48,1488235965,856499000
client,SendingMessage,49,1488235965,857502000
client,MessageSent,49,1488235965,857529000
client,ProcessingMessage,50,1488235966,88544000
client,MessageProcessed,50,1488235966,88805000
client,SendingMessage,51,1488235966,89694000
client,MessageSent,51,1488235966,89705000
client,ProcessingMessage,52,1488235966,318261000
client,MessageProcessed,52,1488235966,318558000
client,SendingMessage,53,1488235966,319525000
client,MessageSent,53,1488235966,319539000
client,ProcessingMessage,54,1488235966,559767000
client,MessageProcessed,54,1488235966,560044000
client,SendingMessage,55,1488235966,560930000
client,MessageSent,55,1488235966,560941000
client,ProcessingMessage,56,1488235966,797388000
client,MessageProcessed,56,1488235966,797661000
client,SendingMessage,57,1488235966,798634000
client,MessageSent,57,1488235966,798645000
client,ProcessingMessage,58,1488235967,43322000
client,MessageProcessed,58,1488235967,43619000
client,SendingMessage,59,1488235967,44616000
client,MessageSent,59,1488235967,44629000
client,ProcessingMessage,60,1488235967,280731000
client,MessageProcessed,60,1488235967,281030000
client,SendingMessage,61,1488235967,282007000
client,MessageSent,61,1488235967,282033000
client,ProcessingMessage,62,1488235967,511137000
client,MessageProcessed,62,1488235967,511439000
client,SendingMessage,63,1488235967,512416000
client,MessageSent,63,1488235967,512443000
client,ProcessingMessage,64,1488235967,746200000
client,MessageProcessed,64,1488235967,746459000
client,SendingMessage,65,1488235967,747331000
client,MessageSent,65,1488235967,747343000
client,ProcessingMessage,66,1488235967,981953000
client,MessageProcessed,66,1488235967,982274000
client,SendingMessage,67,1488235967,983266000
client,MessageSent,67,1488235967,983283000
client,ProcessingMessage,68,1488235968,218656000
client,MessageProcessed,68,1488235968,218973000
client,SendingMessage,69,1488235968,313821000
client,MessageSent,69,1488235968,313832000
client,ProcessingMessage,70,1488235968,551636000
client,MessageProcessed,70,1488235968,551909000
client,SendingMessage,71,1488235968,552808000
client,MessageSent,71,1488235968,552820000
client,ProcessingMessage,72,1488235968,792231000
client,MessageProcessed,72,1488235968,792498000
client,SendingMessage,73,1488235968,793282000
client,MessageSent,73,1488235968,793302000
client,ProcessingMessage,74,1488235969,28268000
client,MessageProcessed,74,1488235969,28562000
client,SendingMessage,75,1488235969,29500000
client,MessageSent,75,1488235969,29530000
client,ProcessingMessage,76,1488235969,257172000
client,MessageProcessed,76,1488235969,257498000
client,SendingMessage,77,1488235969,258397000
client,MessageSent,77,1488235969,258419000
client,ProcessingMessage,78,1488235969,490264000
client,MessageProcessed,78,1488235969,490572000
client,SendingMessage,79,1488235969,491427000
client,MessageSent,79,1488235969,491438000
client,ProcessingMessage,80,1488235969,726552000
client,MessageProcessed,80,1488235969,726829000
client,SendingMessage,81,1488235969,727781000
client,MessageSent,81,1488235969,727802000
client,ProcessingMessage,82,1488235969,957560000
client,MessageProcessed,82,1488235969,957823000
client,SendingMessage,83,1488235969,958750000
client,MessageSent,83,1488235969,958761000
client,ProcessingMessage,84,1488235970,197315000
client,MessageProcessed,84,1488235970,197595000
client,SendingMessage,85,1488235970,198535000
client,MessageSent,85,1488235970,198551000
client,ProcessingMessage,86,1488235970,439662000
client,MessageProcessed,86,1488235970,439950000
client,SendingMessage,87,1488235970,440924000
client,MessageSent,87,1488235970,440952000
client,ProcessingMessage,88,1488235970,689589000
client,MessageProcessed,88,1488235970,689916000
client,SendingMessage,89,1488235970,690867000
client,MessageSent,89,1488235970,690897000
client,ProcessingMessage,90,1488235970,946488000
client,MessageProcessed,90,1488235970,946791000
client,SendingMessage,91,1488235970,947720000
client,MessageSent,91,1488235970,947732000
client,ProcessingMessage,92,1488235971,182341000
client,MessageProcessed,92,1488235971,182623000
client,SendingMessage,93,1488235971,183458000
client,MessageSent,93,1488235971,183483000
client,ProcessingMessage,94,1488235971,422036000
client,MessageProcessed,94,1488235971,422315000
client,SendingMessage,95,1488235971,423268000
client,MessageSent,95,1488235971,423280000
client,ProcessingMessage,96,1488235971,659342000
client,MessageProcessed,96,1488235971,659614000
client,SendingMessage,97,1488235971,660479000
client,MessageSent,97,1488235971,660490000
client,ProcessingMessage,98,1488235971,896406000
client,MessageProcessed,98,1488235971,896670000
client,SendingMessage,99,1488235971,897520000
client,MessageSent,99,1488235971,897531000
client,ProcessingMessage,100,1488235972,134102000
client,MessageProcessed,100,1488235972,134434000
client,SendingMessage,101,1488235972,135403000
client,MessageSent,101,1488235972,135415000
client,ProcessingMessage,102,1488235972,364976000
client,MessageProcessed,102,1488235972,365290000
client,SendingMessage,103,1488235972,458644000
client,MessageSent,103,1488235972,458662000
client,ProcessingMessage,104,1488235972,692916000
client,MessageProcessed,104,1488235972,693173000
client,SendingMessage,105,1488235972,693898000
client,MessageSent,105,1488235972,693909000
client,ProcessingMessage,106,1488235972,942759000
client,MessageProcessed,106,1488235972,943106000
client,SendingMessage,107,1488235972,944888000
client,MessageSent,107,1488235972,944909000
client,ProcessingMessage,108,1488235973,232488000
client,MessageProcessed,108,1488235973,232765000
client,SendingMessage,109,1488235973,233694000
client,MessageSent,109,1488235973,233718000
client,ProcessingMessage,110,1488235973,485841000
client,MessageProcessed,110,1488235973,486120000
client,SendingMessage,111,1488235973,487366000
client,MessageSent,111,1488235973,487386000
client,ProcessingMessage,112,1488235973,734092000
client,MessageProcessed,112,1488235973,734711000
client,SendingMessage,113,1488235973,741038000
client,MessageSent,113,1488235973,741080000
client,ProcessingMessage,114,1488235974,89279000
client,MessageProcessed,114,1488235974,89616000
client,SendingMessage,115,1488235974,91085000
client,MessageSent,115,1488235974,91104000
client,ProcessingMessage,116,1488235974,394189000
client,MessageProcessed,116,1488235974,394454000
client,SendingMessage,117,1488235974,403301000
client,MessageSent,117,1488235974,403353000
client,ProcessingMessage,118,1488235974,666424000
client,MessageProcessed,118,1488235974,666915000
client,SendingMessage,119,1488235974,668056000
client,MessageSent,119,1488235974,668076000
client,ProcessingMessage,120,1488235974,902682000
client,MessageProcessed,120,1488235974,902966000
client,SendingMessage,121,1488235974,903889000
client,MessageSent,121,1488235974,903925000
client,ProcessingMessage,122,1488235975,215653000
client,MessageProcessed,122,1488235975,215994000
client,SendingMessage,123,1488235975,217395000
client,MessageSent,123,1488235975,217411000
client,ProcessingMessage,124,1488235975,473136000
client,MessageProcessed,124,1488235975,473409000
client,SendingMessage,125,1488235975,474850000
client,MessageSent,125,1488235975,474875000
client,ProcessingMessage,126,1488235975,895917000
client,MessageProcessed,126,1488235975,896216000
client,SendingMessage,127,1488235975,897232000
client,MessageSent,127,1488235975,897251000
client,ProcessingMessage,128,1488235976,137315000
client,MessageProcessed,128,1488235976,137661000
client,SendingMessage,129,1488235976,138748000
client,MessageSent,129,1488235976,138771000
client,ProcessingMessage,130,1488235976,400126000
client,MessageProcessed,130,1488235976,400393000
client,SendingMessage,131,1488235976,496795000
client,MessageSent,131,1488235976,496815000
client,ProcessingMessage,132,1488235976,737266000
client,MessageProcessed,132,1488235976,737609000
client,SendingMessage,133,1488235976,738733000
client,MessageSent,133,1488235976,738753000
client,ProcessingMessage,134,1488235976,980837000
client,MessageProcessed,134,1488235976,981121000
client,SendingMessage,135,1488235976,982214000
client,MessageSent,135,1488235976,982250000
client,ProcessingMessage,136,1488235977,221236000
client,MessageProcessed,136,1488235977,221523000
client,SendingMessage,137,1488235977,222455000
client,MessageSent,137,1488235977,222473000
client,ProcessingMessage,138,1488235977,460026000
client,MessageProcessed,138,1488235977,460354000
client,SendingMessage,139,1488235977,461457000
client,MessageSent,139,1488235977,461507000
client,ProcessingMessage,140,1488235977,699766000
client,MessageProcessed,140,1488235977,700068000
client,SendingMessage,141,1488235977,700981000
client,MessageSent,141,1488235977,701016000
client,ProcessingMessage,142,1488235977,939949000
client,MessageProcessed,142,1488235977,940214000
client,SendingMessage,143,1488235977,941218000
client,MessageSent,143,1488235977,941237000
client,ProcessingMessage,144,1488235978,190770000
client,MessageProcessed,144,1488235978,191032000
client,SendingMessage,145,1488235978,192028000
client,MessageSent,145,1488235978,192050000
client,ProcessingMessage,146,1488235978,489041000
client,MessageProcessed,146,1488235978,489320000
client,SendingMessage,147,1488235978,490234000
client,MessageSent,147,1488235978,490255000
client,ProcessingMessage,148,1488235978,895237000
client,MessageProcessed,148,1488235978,895498000
client,SendingMessage,149,1488235978,896360000
client,MessageSent,149,1488235978,896381000
client,ProcessingMessage,150,1488235979,205401000
client,MessageProcessed,150,1488235979,205694000
client,SendingMessage,151,1488235979,206670000
client,MessageSent,151,1488235979,206691000
client,ProcessingMessage,152,1488235979,450307000
client,MessageProcessed,152,1488235979,450839000
client,SendingMessage,153,1488235979,451864000
client,MessageSent,153,1488235979,451885000
client,ProcessingMessage,154,1488235979,699253000
client,MessageProcessed,154,1488235979,699537000
client,SendingMessage,155,1488235979,700491000
client,MessageSent,155,1488235979,700534000
client,ProcessingMessage,156,1488235980,52117000
client,MessageProcessed,156,1488235980,52686000
client,SendingMessage,157,1488235980,54852000
client,MessageSent,157,1488235980,54909000
client,ProcessingMessage,158,1488235980,315204000
client,MessageProcessed,158,1488235980,315469000
client,SendingMessage,159,1488235980,316511000
client,MessageSent,159,1488235980,316533000
client,ProcessingMessage,160,1488235980,562190000
client,MessageProcessed,160,1488235980,562480000
client,SendingMessage,161,1488235980,657879000
client,MessageSent,161,1488235980,657987000
client,ProcessingMessage,162,1488235980,922839000
client,MessageProcessed,162,1488235980,923116000
client,SendingMessage,163,1488235980,924022000
client,MessageSent,163,1488235980,924044000
client,ProcessingMessage,164,1488235981,196186000
client,MessageProcessed,164,1488235981,196452000
client,SendingMessage,165,1488235981,197488000
client,MessageSent,165,1488235981,197509000
client,ProcessingMessage,166,1488235981,452044000
client,MessageProcessed,166,1488235981,452391000
client,SendingMessage,167,1488235981,454431000
client,MessageSent,167,1488235981,454452000
client,ProcessingMessage,168,1488235981,696962000
client,MessageProcessed,168,1488235981,697436000
client,SendingMessage,169,1488235981,698770000
client,MessageSent,169,1488235981,698793000
client,ProcessingMessage,170,1488235981,942839000
client,MessageProcessed,170,1488235981,943118000
client,SendingMessage,171,1488235981,944044000
client,MessageSent,171,1488235981,944066000
client,ProcessingMessage,172,1488235982,198295000
client,MessageProcessed,172,1488235982,198578000
client,SendingMessage,173,1488235982,199496000
client,MessageSent,173,1488235982,199516000
client,ProcessingMessage,174,1488235982,444841000
client,MessageProcessed,174,1488235982,445151000
client,SendingMessage,175,1488235982,446363000
client,MessageSent,175,1488235982,446384000
client,ProcessingMessage,176,1488235982,708583000
client,MessageProcessed,176,1488235982,708880000
client,SendingMessage,177,1488235982,709927000
client,MessageSent,177,1488235982,709949000
client,ProcessingMessage,178,1488235982,969061000
client,MessageProcessed,178,1488235982,969331000
client,SendingMessage,179,1488235982,970423000
client,MessageSent,179,1488235982,970441000
client,ProcessingMessage,180,1488235983,221218000
client,MessageProcessed,180,1488235983,221497000
client,SendingMessage,181,1488235983,222523000
client,MessageSent,181,1488235983,222572000
client,ProcessingMessage,182,1488235983,476906000
client,MessageProcessed,182,1488235983,477238000
client,SendingMessage,183,1488235983,478269000
client,MessageSent,183,1488235983,478291000
client,ProcessingMessage,184,1488235983,740691000
client,MessageProcessed,184,1488235983,740949000
client,SendingMessage,185,1488235983,741803000
client,MessageSent,185,1488235983,741823000
client,ProcessingMessage,186,1488235983,992478000
client,MessageProcessed,186,1488235983,993037000
client,SendingMessage,187,1488235983,994241000
client,MessageSent,187,1488235983,994263000
client,ProcessingMessage,188,1488235984,250895000
client,MessageProcessed,188,1488235984,251244000
client,SendingMessage,189,1488235984,252469000
client,MessageSent,189,1488235984,252494000
client,ProcessingMessage,190,1488235984,580136000
client,MessageProcessed,190,1488235984,580695000
client,SendingMessage,191,1488235984,734036000
client,MessageSent,191,1488235984,734055000
client,ProcessingMessage,192,1488235985,93723000
client,MessageProcessed,192,1488235985,94080000
client,SendingMessage,193,1488235985,95111000
client,MessageSent,193,1488235985,95139000
client,ProcessingMessage,194,1488235985,339874000
client,MessageProcessed,194,1488235985,340134000
client,SendingMessage,195,1488235985,340992000
client,MessageSent,195,1488235985,341013000
client,ProcessingMessage,196,1488235985,573741000
client,MessageProcessed,196,1488235985,574008000
client,SendingMessage,197,1488235985,574979000
client,MessageSent,197,1488235985,575000000
client,ProcessingMessage,198,1488235985,806537000
client,MessageProcessed,198,1488235985,806825000
client,SendingMessage,199,1488235985,807681000
client,MessageSent,199,1488235985,807702000
client,ProcessingMessage,200,1488235986,43788000
client,MessageProcessed,200,1488235986,44245000
client,SendingMessage,201,1488235986,45712000
client,MessageSent,201,1488235986,45723000
client,ProcessingMessage,202,1488235986,278490000
client,MessageProcessed,202,1488235986,278761000
client,SendingMessage,203,1488235986,279676000
client,MessageSent,203,1488235986,279697000
client,ProcessingMessage,204,1488235986,511628000
client,MessageProcessed,204,1488235986,511895000
client,SendingMessage,205,1488235986,512774000
client,MessageSent,205,1488235986,512794000
client,ProcessingMessage,206,1488235986,744663000
client,MessageProcessed,206,1488235986,744922000
client,SendingMessage,207,1488235986,745695000
client,MessageSent,207,1488235986,745710000
client,ProcessingMessage,208,1488235986,995878000
client,MessageProcessed,208,1488235986,996131000
client,SendingMessage,209,1488235986,996911000
client,MessageSent,209,1488235986,996932000
client,ProcessingMessage,210,1488235987,231042000
client,MessageProcessed,210,1488235987,231327000
client,SendingMessage,211,1488235987,232203000
client,MessageSent,211,1488235987,232222000
client,ProcessingMessage,212,1488235987,464313000
client,MessageProcessed,212,1488235987,464572000
client,SendingMessage,213,1488235987,465434000
client,MessageSent,213,1488235987,465456000
client,ProcessingMessage,214,1488235987,700329000
client,MessageProcessed,214,1488235987,700617000
client,SendingMessage,215,1488235987,709906000
client,MessageSent,215,1488235987,709938000
client,ProcessingMessage,216,1488235988,11087000
client,MessageProcessed,216,1488235988,11709000
client,SendingMessage,217,1488235988,14777000
client,MessageSent,217,1488235988,14801000
client,ProcessingMessage,218,1488235988,266156000
client,MessageProcessed,218,1488235988,266413000
client,SendingMessage,219,1488235988,267253000
client,MessageSent,219,1488235988,267272000
client,ProcessingMessage,220,1488235988,501632000
client,MessageProcessed,220,1488235988,501955000
client,SendingMessage,221,1488235988,502790000
client,MessageSent,221,1488235988,502801000
client,ProcessingMessage,222,1488235988,745186000
client,MessageProcessed,222,1488235988,745456000
client,SendingMessage,223,1488235988,856480000
client,MessageSent,223,1488235988,856500000
client,ProcessingMessage,224,1488235989,205109000
client,MessageProcessed,224,1488235989,205395000
client,SendingMessage,225,1488235989,208180000
client,MessageSent,225,1488235989,208202000
client,ProcessingMessage,226,1488235989,464855000
client,MessageProcessed,226,1488235989,465114000
client,SendingMessage,227,1488235989,465953000
client,MessageSent,227,1488235989,465973000
client,ProcessingMessage,228,1488235989,735261000
client,MessageProcessed,228,1488235989,735552000
client,SendingMessage,229,1488235989,737120000
client,MessageSent,229,1488235989,737166000
client,ProcessingMessage,230,1488235990,26949000
client,MessageProcessed,230,1488235990,28014000
